State,District,Mine_Name,Latitude,Longitude,CO2_ppm,CH4_ppm,PM2_5,PM10,Emission_Score,Hotspot_Level
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,394.7944722076824,1.8936137386746912,83.49428436379921,108.30716397661055,187.25609025573684,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,413.57040336182376,1.7280878194089764,57.7486735593724,204.57928710391897,205.2957817900459,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,469.3244840542772,2.345349168358206,45.12431176905846,117.82770266358038,212.87620053711416,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,417.81783754813193,1.8454476955566568,59.186808625041294,120.6570469270358,194.65734766073138,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,416.8679965831057,1.9821828042649183,65.52628258094718,110.2853598249778,193.7135998354105,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,451.8417701320068,1.887186824933454,56.18905558766231,42.19004748724488,196.05972956151882,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,395.6745942499204,1.9627987874905943,37.71062427904823,170.65904097581915,190.11412712444545,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,411.7327915848065,1.709811088183473,23.29870134341745,175.23061421518253,194.98545729416762,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,400.3235561744888,1.489581431031796,39.84499161181212,111.98248339850105,183.35041815065202,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,466.5691906017647,1.979645587559156,71.34501025672336,201.5530804428439,228.15628352190873,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,453.1584115279449,2.185824479365854,57.47654161171333,72.19494258890478,201.36983458508047,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,437.79516748828206,1.927752957990027,36.396481248996366,50.38986125576752,188.71434425842443,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,408.3097450892303,2.001852723789088,35.70768600633537,178.59855114552963,196.0703894256086,Orange
Odisha,Angul,Talcher,20.95,85.23,426.226803332968,1.887773238823256,67.28269191628416,212.19339697853928,212.97846663905773,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,444.3489717456384,2.0563351483160406,16.410737853440953,57.5697460072441,189.45356182185296,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,434.7560795053077,2.385247215825661,23.85797112392188,54.20284765038777,186.32712878301723,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,444.8103296920031,1.907937691826532,46.96385942012488,180.59903844514045,212.63094786413905,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,423.4696891796136,2.20205511352826,18.08920534696925,91.23407108745164,186.44698367106704,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,426.05020319598856,1.9391435264685104,59.564969113100105,133.2421376282545,199.92289034753918,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,431.1972378912847,1.7868108433982266,25.51254219748738,75.22919559676814,188.1261990786717,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,465.29316125970655,2.442987876406274,43.5147667408948,112.01173433067042,210.1791360275393,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,409.332012517657,2.3768496776951764,28.52437296820785,109.43304327687724,185.13947234713413,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,385.6054943490517,1.740251218766807,85.35561821871929,94.9468751548921,181.8096471112924,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,432.9179686845197,2.1685305073949555,26.653754429591142,107.70226819513152,193.97115001973475,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,431.4979104247445,2.129084015019808,15.163851645962062,69.40968434729044,185.92391977339162,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,392.5825463064683,1.883475195711981,64.07934757082872,134.4935432326009,187.38399470181537,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,439.10241377301406,2.148555549637484,27.60427149356528,43.62322504069216,186.9696566542355,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,404.04653263027865,1.7439363232308214,44.133312366577925,202.53603394566176,199.14219589591667,Orange
Odisha,Angul,Talcher,20.95,85.23,389.47169712488005,1.850496474554464,37.60144960765034,165.4156979820574,186.79639993077453,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,393.36008025516105,1.978441979436464,71.47610463182326,89.16026052106702,182.0330194688289,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,451.5251793357261,2.0235736339422425,43.30711020556207,50.76920539464111,195.32859116450356,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,494.94382928669097,1.9211790490920044,28.378514814098757,124.99776463920196,221.56032734739907,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,396.6903888380792,2.234829501390571,39.79946009661601,82.76275767844882,177.73093705190857,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,427.4996770318397,1.972624900061548,0.01,36.66426270385327,177.09279768833235,Yellow
Chhattisgarh,Korba,Dipka,22.418,82.721,479.73515114220487,1.5434919822908766,56.48509262107865,128.67816077303542,220.13159606068632,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,386.2086151731749,2.2691814470020266,56.0637944065512,206.7200138429406,194.58177174079435,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,381.10539835459696,2.186993569141664,9.62687246271038,113.65033556753914,171.58983861711872,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,437.94071204380265,2.0651822843568017,50.06094791447152,109.13317096153476,199.67495733422905,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,418.5099981819667,1.7164166312540812,57.20932200367631,127.08960770288232,195.5637637181467,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,400.77887484634647,2.189171095910449,38.11678061148555,82.16798582134165,179.01101623223582,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,438.7948966783127,2.1119093804874365,11.388506587048902,86.64461784761363,190.85650015067068,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,445.26279976344455,1.9491388126303872,60.97657989294457,109.23483954540085,204.22157446491877,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,396.8414947811444,2.1257477061787,27.532134984030385,17.9560962451921,166.19755690869476,Yellow
Odisha,Angul,Talcher,20.95,85.23,431.797904509287,1.8723969536080645,58.39589437400897,79.87408541060819,194.02137785748977,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,440.1650304236129,1.5884013296527015,46.90953386925139,236.40493659129004,219.03970313742218,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,424.58619033465,1.6859762753092455,7.051864822126625,217.9159473935713,204.08544084880745,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,413.2198174049624,1.858220258725196,19.19293342685256,209.26444036154487,200.11399910786213,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,430.480684122937,2.2630290215980797,29.35907792040037,191.35492816017512,205.97828326774058,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,427.7138552816891,2.124227290948873,43.449112525690296,104.03036959938429,193.8447326187215,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,448.7488485554245,1.718873350256728,35.04708295143863,125.22692454186615,204.05630255124257,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,417.1149513934466,1.74747876466827,58.08265067439642,112.68295411409156,192.98506490505233,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,398.3725880429717,2.0430529221795988,51.56944292295686,119.33278283340248,185.5972849572965,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,440.80151645352566,1.872158572252853,39.31722694123797,237.17758695265476,218.35647623717006,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,418.9211489658233,2.224037135225829,52.95223028524701,146.99866772982256,198.22830542915753,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,456.9659498803976,2.18132845319449,68.66157246120069,16.03587825230342,196.145396095143,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,388.576939470886,1.6531692708159922,52.19832063048528,162.45597156441903,188.12487039883484,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,436.8529175846136,1.8038284701835663,84.07787380443088,139.26693918364893,208.7840375231125,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,473.2156826714312,1.7950279024698252,27.382418230286977,225.98436945754648,227.82979959248843,Red
Odisha,Angul,Talcher,20.95,85.23,427.1846997069101,1.592368620339316,30.381621405610357,231.31497094977536,210.60607932217374,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,437.562247380435,2.300869998337983,69.91007211958525,94.32563582293469,200.35051614305337,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,417.1922284873336,1.904063281868188,7.503795894332967,183.32334589509907,196.0721816479087,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,427.4279585087052,2.2843411341179687,59.31174179415249,97.083188699791,195.11572531780897,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,381.0293899596781,1.9461449901876176,52.23448659996167,119.58891364919847,178.76910951830155,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,425.3238876189959,1.8671178878938464,59.01026293900842,78.49103538552335,191.3148851626463,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,415.1936899828197,2.138039527101632,73.0867828062294,147.56216941230568,199.81623068403866,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,449.0722526422855,1.989683305529962,34.99766973435187,148.44868790869538,207.7427596950303,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,438.9803390788553,1.4979189703323097,58.76025923493162,96.70772776220568,199.36170937221243,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,437.4858641926582,1.843461961962747,34.044992446460654,207.5819414029552,211.79142434306448,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,369.21278659160686,1.9288036167712,30.06271582951761,82.97560966346724,165.21950454562182,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,405.56565502244746,2.0424345805926043,32.78057232572958,60.23335154271432,176.79108096342338,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,410.33799189135567,1.711725420980609,29.020206212694028,112.77589214892032,185.9181291370786,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,399.02099744215474,1.9283749542702395,91.91818908368506,5.214193073440953,174.75676878671192,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,411.15758734382223,1.7271045831000649,37.46762040982326,9.284414443610627,171.993971540474,Yellow
Odisha,Angul,Talcher,20.95,85.23,448.1443997954438,1.8694311800652488,48.45765709270166,174.47799131113123,213.25893653277205,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,412.5687980434696,1.9012949189781507,14.864696858543422,176.77039884778858,194.34317204903112,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,423.2870233017354,1.998488910856804,28.347435245420478,64.34149137393105,183.81769498685395,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,415.0982907345602,2.1621545052649616,45.47989681989613,70.0063287319294,184.0108964781774,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,453.5028644289346,2.0435103513457986,21.444442102213863,216.49691803878,217.70540289812666,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,426.4280433335221,1.6966030019644014,64.45749079243132,74.04293732100685,191.8552624510139,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,400.5174077508231,1.785251479653272,33.745421810325766,176.11011226008546,192.22086865478693,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,419.241151256228,2.015703604713596,39.34088837919725,99.46530304440395,189.12210029744546,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,442.70602107034375,2.1354936506423936,55.21140065005328,54.790908353685694,194.22340287389108,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,360.8182721374463,1.5990523768274656,26.890175259056218,122.65897627951034,167.23939729881175,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,411.0905342413221,1.6286062052799704,35.86878511870685,74.4948647557841,181.47934303928648,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,408.86439462286273,1.9353997307894897,46.95596645062848,124.52245088824412,189.84814036921284,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,427.3657384854472,1.853348318202632,39.20954506440104,163.73031100770908,201.9432783004562,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,417.0284857431733,2.221356138672153,72.39268590562257,110.67424343643503,194.9378405401796,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,370.550420742157,2.2817084911956624,0.01,119.57069230759556,166.84178469036084,Yellow
Odisha,Angul,Talcher,20.95,85.23,423.9453883639742,1.9552937220936248,73.57179378578826,156.65618596451088,204.69894042476267,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,436.51789958102046,1.6707598427078334,16.987729660503167,175.2803421266682,203.94859855329625,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,424.5746146562079,1.6988389229500225,26.92758446058215,156.48701960819034,197.85168814968407,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,426.3639006921752,2.2146332091652705,74.97969694676654,93.00092919924982,196.40704416152212,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,420.8169465842618,2.166432139780145,22.205763909208606,84.51507413869504,184.98483398282434,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,444.3864914017696,2.066668076179853,22.59190555436723,57.08088575393408,190.325515679807,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,427.3828046309956,1.9699276364868348,61.82425860125508,218.31025405035075,213.56427704108518,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,444.4600601959112,1.9250420879539083,85.60323675578137,206.7434715459762,222.21354295001433,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,416.0774742973932,1.84196133857081,21.12945438340691,0.01,170.1544962780396,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,446.9060249046304,1.857099263249676,32.87689959298198,188.35628956824957,212.50451811501182,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,460.1495236091869,1.824648852477513,52.61441464814618,195.04195895682523,221.75566014016374,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,390.61957815754215,2.0108355617241704,38.7263056178257,149.75693829941835,185.12356851912077,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,395.6543857770377,2.280558000157322,24.116649616602317,208.66042688044405,193.86248318541925,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,417.1170620396043,2.1458136555080034,61.70687414011096,105.0392199583698,192.50248302726624,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,410.8237330484074,1.273148371829678,28.89472853448105,210.08844399463527,200.55891361027932,Orange
Odisha,Angul,Talcher,20.95,85.23,434.00667207369935,1.863114938546249,44.749746192300506,67.53294874094163,191.00400755102993,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,432.18375842872655,1.6536871265253597,38.05338766090748,112.37920123865445,195.93449784438255,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,444.4825645308695,1.6522847410629646,42.436912804791454,97.13675505271488,199.22476141329267,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,441.8043238277719,1.970126283198173,24.17831104040662,22.550568488431978,184.322099345394,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,456.7087238526119,1.904078186146002,9.446872202103217,105.82825933726646,200.545982727794,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,422.50961052000775,2.022551626301521,52.0472161507298,154.4274996188839,200.58181706133564,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,458.361933838824,2.420221011199504,35.085372340236304,64.13714764672197,198.9542178369332,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,409.2076336896714,1.8291950247600683,24.40867663328713,168.3220350476172,193.14141873543227,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,445.8067607579715,2.135995766256162,18.669607927871773,128.33757856830198,201.01458100749153,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,442.5946266017554,1.9180254860302912,70.31992155218752,35.769536298360165,193.5266769640934,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,411.7988145101975,2.0244127308595976,68.98125300375088,128.69413296402854,194.97815751850382,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,395.7315020008538,2.0141156447103,95.7085065563592,209.89889493080128,204.7379457168287,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,443.935072695205,2.029451430704498,82.2194193445653,98.99477728494251,205.36499400171957,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,426.30852905394886,1.888655754648327,62.29526307024005,192.32354944133348,209.28283022471007,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,442.7385705858967,1.8899465046432136,58.34596419072248,169.05126241665357,211.77199617685804,Red
Odisha,Angul,Talcher,20.95,85.23,369.8717830380912,1.9887801333213635,34.45447224462133,49.377318612700975,161.12011588383126,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,426.4883548898704,2.239399575925701,44.22240645658231,146.50866151381794,199.87682202428593,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,362.3041976504369,2.350317742879706,21.16053899261425,77.36550365869232,160.40568078073468,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,424.3182842917466,1.605740894225572,40.93294305883583,22.6615694204135,179.7482128568537,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,449.3929769549137,1.8755454194215784,15.476787293887469,23.48905669051848,186.1647310054529,Yellow
Chhattisgarh,Korba,Kusmunda,22.25,82.52,420.5222589367216,2.004463773691424,80.8327790302823,114.04342293295984,198.04167300128236,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,407.1690643886122,2.159666612525031,71.48765213908268,113.22645659537052,191.22264204937036,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,427.6348123720895,1.8257480253823224,15.96171450728594,121.40260831549035,192.20629777986696,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,382.79831027430754,2.059659867852436,51.87455587070888,122.82090797086455,179.94154164631476,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,424.3292634378891,1.844970382007412,19.91826507007111,192.906695546868,202.20894058229874,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,424.608710349999,1.7622496025712502,89.36563263581687,157.6599707685247,207.4259995314222,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,407.692788142761,2.1959516394985776,63.28222651189042,103.40064840514611,188.73833198650948,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,446.17944469364886,1.439087717868624,65.73167119420677,110.94633370301769,205.40520492740382,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,432.14504715722126,1.9796288057282825,28.64300852167112,195.2710689963528,207.03901913231056,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,442.2110227309951,1.9108136549129129,74.64928793827113,31.634762918399616,193.40026081737255,Orange
Odisha,Angul,Talcher,20.95,85.23,411.608332393123,2.177873502619556,61.40542204871328,139.7664400735994,195.47247432638196,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,419.5213559778842,1.829783592776728,91.68993203040849,146.56012200273295,204.0949855739579,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,458.3038910386944,2.045076096920279,48.58627177871458,175.55216208020667,217.55584432339205,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,392.5873780293397,2.027067877307821,29.07633486106774,158.51284025784133,185.7814478427646,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,440.3961448266333,1.9730548975347264,44.00713240408526,33.31741481601897,188.34905648292937,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,427.7538303784377,1.7355247213154597,39.70264530900256,104.36611660587212,193.23250385500094,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,416.99638641210726,1.861737748263333,42.00128344626448,162.39583541751642,198.01664371888901,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,398.7692471623749,2.067163813690842,40.66236072097387,176.43058166775546,192.6917893673666,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,448.8030776073068,1.8953769994739356,29.757201398105536,98.36484336769216,199.3081508576346,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,432.40872794952514,2.0626547802355524,53.01122745729671,98.24425045163385,196.27060930022031,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,467.4409633398737,1.9045296564588017,0.01,11.879373010946424,189.3311501845291,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,468.9238469329405,1.743264704339324,27.566757529646573,72.38634868354904,203.08548411645734,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,478.9095032054836,1.6284192244165372,82.48454667399565,73.01971887537579,215.37796688192415,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,439.3776618361704,1.6355332028229386,21.842223224235227,15.847670806233737,181.89520879988538,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,449.7683135552608,1.9814211014932068,25.779436954195617,130.3991516606387,203.92854004477746,Red
Odisha,Angul,Talcher,20.95,85.23,454.8999188784496,1.9513927179996335,12.841026160491616,91.50364100660164,198.19708544184374,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,430.4008350438968,2.080624924507008,90.2141341797092,184.30064289744757,213.96173805648436,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,435.29428118101487,1.782579678732498,73.9920597677436,147.26968296588413,207.84174778606987,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,429.4619436402144,2.236093366116384,38.805620675499306,162.27180311536037,202.6172190345496,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,405.20206859721776,1.671858384760864,31.06990034615812,154.96052110208072,190.48694817155123,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,450.4017976096719,1.9552980819923231,65.19366426558564,90.0192226278632,204.02924150248379,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,390.41182116167136,2.0274398238833737,42.44210728196384,88.24844115970663,176.37654267808412,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,452.27086787307474,2.327247883213821,82.80120742700004,115.90252405389283,211.412081236328,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,403.51588257033336,1.7074083644122553,72.21932640738484,183.6964618638395,200.3059437781407,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,425.20765347086206,2.1906642007622805,76.55613323746546,117.03036751026735,199.77823576073342,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,470.24468251476895,1.8483900411552443,60.42102485299047,144.0671043929482,219.32560940514495,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,451.1052777951753,2.309650743827353,59.9925482803121,130.58708960394216,209.7219520238565,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,426.80962670561,2.2009569186197178,65.18852386358945,171.8941885316238,206.9465446171119,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,445.1986718395219,1.836928431069564,106.1497725517959,102.11662760355986,209.870507288433,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,416.574253572612,2.21880346193677,29.522171459337137,164.97951062588436,196.47059478040907,Orange
Odisha,Angul,Talcher,20.95,85.23,410.5731393735169,1.98634773408184,69.76182160171054,69.89205287535535,185.7732412411912,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,455.1825907970995,2.050008183353212,89.16130861909014,135.27632110344683,216.35368323222633,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,443.72567186407787,1.8325328921531407,26.46584216070653,178.315888690933,208.75728824102305,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,440.4553381566259,1.678070202216278,59.622926013416965,123.17496233872616,204.1052395761367,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,425.5754692589354,1.658196966853714,49.185129243705696,73.03976506690123,189.06138094022134,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,436.1857989254785,1.9538343255700423,73.44001276877484,69.39459944970588,196.48566170063452,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,409.7030135749429,2.214914502189852,55.91305146546355,62.47294666240173,182.3035794998139,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,403.61018523764767,1.673820163875648,39.17609028463713,50.20342168206422,175.35314693922697,Yellow
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,412.01995770753126,1.6874952672189505,49.37980891758469,135.51199788112748,193.04800268298501,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,417.4777366475869,2.2101486753792545,57.76369819765703,69.72030831267702,186.77674023819864,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,391.9839211191109,2.1741029063797543,37.14082871815128,148.48951257090457,185.29035051291666,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,443.44158439865856,2.084327742865517,71.9818235540545,145.18066589041058,210.57630549899287,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,399.8224502822207,1.375496602902793,41.74680381463297,49.71225290147274,174.060487601175,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,433.8095122804919,2.0783933620930206,32.59880198993821,96.8042801096547,193.5577852357636,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,443.6498835721133,1.9003555344223733,83.565137419695,50.467197850917785,198.13491037976394,Orange
Odisha,Angul,Talcher,20.95,85.23,405.2463948292428,2.0638151960930613,43.66595311347926,161.3034430049507,193.46311190828953,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,470.1599340119341,2.1265321485550523,28.899976014247702,113.01580685937934,209.98930068038422,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,418.5854672290661,2.4103583733421905,48.180561215487565,73.44662014230532,186.40137160729805,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,413.66812817432674,2.054780178719517,65.63711721426222,72.66509882018559,186.82901772851372,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,391.5817148603584,2.1426989323348966,45.07126961822879,198.4705849047797,193.8067738022951,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,433.7330269133302,2.358794508270578,69.66406577297155,64.08524538624471,194.26324579169574,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,422.4598478667932,1.8317193050754856,48.00410822585453,57.508456050399815,185.36033957967808,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,440.8462284044457,1.9805713947399477,36.79901821037456,92.76393349437646,196.3671055359129,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,412.7353959323093,1.6895772132174725,55.74835337830042,215.70395393922524,206.31887763451783,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,399.2475730524478,2.1709126249987603,48.53283653881092,146.39518785281598,189.5895066672228,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,438.0538865300644,1.5844451000069888,61.69458687658525,114.86112701767614,202.1802452261671,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,451.0984944117872,1.956908410372206,84.69150142206958,135.43586893629862,214.04557584158178,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,384.9645029495556,1.9344791600029416,67.26180295130001,78.43719876624303,176.4209951854546,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,408.78372142242046,1.7605047877297368,27.00754114685064,220.0486882478736,201.10007441449577,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,381.54439702918216,1.9217715078398665,55.14486010092816,184.47379903224044,189.13708913400012,Orange
Odisha,Angul,Talcher,20.95,85.23,399.4937329003936,2.125755882299938,38.253753170243726,107.44784015599308,182.29045892378295,Yellow
